0221,0,shot100_11,0
0221,0,shot100_19,-1
0221,0,shot100_24,0
0221,0,shot100_27,0
0221,0,shot100_33,-1
0221,0,shot100_41,0
0221,0,shot100_53,0
0221,0,shot100_59,0
0221,0,shot100_62,-1
0221,0,shot101_10,0
0221,0,shot101_101,-1
0221,0,shot101_102,-1
0221,0,shot101_104,-1
0221,0,shot101_119,-1
0221,0,shot101_120,-1
0221,0,shot101_38,-1
0221,0,shot101_42,0
0221,0,shot10_15,0
0221,0,shot101_53,-1
0221,0,shot101_58,-1
0221,0,shot101_62,-1
0221,0,shot101_65,-1
0221,0,shot101_85,-1
0221,0,shot101_86,0
0221,0,shot101_88,-1
0221,0,shot101_89,-1
0221,0,shot101_9,0
0221,0,shot101_90,-1
0221,0,shot101_92,0
0221,0,shot101_93,-1
0221,0,shot101_94,-1
0221,0,shot101_95,0
0221,0,shot102_12,-1
0221,0,shot102_13,-1
0221,0,shot102_18,-1
0221,0,shot102_21,-1
0221,0,shot102_22,-1
0221,0,shot102_46,-1
0221,0,shot102_7,-1
0221,0,shot10_3,0
0221,0,shot103_23,-1
0221,0,shot103_25,0
0221,0,shot103_27,0
0221,0,shot103_29,0
0221,0,shot103_36,-1
0221,0,shot103_46,0
0221,0,shot103_52,-1
0221,0,shot103_66,0
0221,0,shot103_68,-1
0221,0,shot10_40,-1
0221,0,shot10_4,-1
0221,0,shot104_108,0
0221,0,shot104_130,0
0221,0,shot10_46,-1
0221,0,shot104_73,-1
0221,0,shot104_74,0
0221,0,shot10_5,-1
0221,0,shot105_10,1
0221,0,shot105_103,0
0221,0,shot105_110,-1
0221,0,shot105_12,1
0221,0,shot105_2,0
0221,0,shot105_21,-1
0221,0,shot105_23,0
0221,0,shot105_28,-1
0221,0,shot105_32,0
0221,0,shot105_37,-1
0221,0,shot105_38,-1
0221,0,shot105_39,-1
0221,0,shot105_59,0
0221,0,shot105_70,-1
0221,0,shot105_80,0
0221,0,shot105_95,0
0221,0,shot10_6,-1
0221,0,shot106_34,-1
0221,0,shot106_39,0
0221,0,shot106_44,-1
0221,0,shot106_47,0
0221,0,shot106_5,0
0221,0,shot106_50,0
0221,0,shot106_52,-1
0221,0,shot106_62,-1
0221,0,shot106_63,-1
0221,0,shot106_67,-1
0221,0,shot106_74,0
0221,0,shot106_79,-1
0221,0,shot106_89,0
0221,0,shot106_90,-1
0221,0,shot10_7,-1
0221,0,shot107_1,0
0221,0,shot107_103,0
0221,0,shot107_105,-1
0221,0,shot107_106,0
0221,0,shot107_110,0
0221,0,shot107_111,0
0221,0,shot107_112,-1
0221,0,shot107_13,0
0221,0,shot107_132,-1
0221,0,shot107_14,0
0221,0,shot107_140,0
0221,0,shot107_142,0
0221,0,shot107_15,-1
0221,0,shot107_177,0
0221,0,shot107_178,0
0221,0,shot107_19,-1
0221,0,shot107_192,0
0221,0,shot107_200,-1
0221,0,shot107_35,0
0221,0,shot107_38,1
0221,0,shot107_52,-1
0221,0,shot107_56,-1
0221,0,shot107_75,0
0221,0,shot107_96,-1
0221,0,shot10_8,-1
0221,0,shot108_2,0
0221,0,shot108_35,-1
0221,0,shot108_49,0
0221,0,shot108_51,0
0221,0,shot108_78,0
0221,0,shot108_8,0
0221,0,shot109_10,-1
0221,0,shot109_16,0
0221,0,shot109_18,-1
0221,0,shot109_27,-1
0221,0,shot109_38,-1
0221,0,shot109_71,-1
0221,0,shot109_74,-1
0221,0,shot109_88,0
0221,0,shot109_9,1
0221,0,shot109_92,0
0221,0,shot110_16,-1
0221,0,shot110_28,0
0221,0,shot110_37,-1
0221,0,shot110_40,-1
0221,0,shot110_41,0
0221,0,shot110_5,0
0221,0,shot110_50,-1
0221,0,shot110_51,-1
0221,0,shot110_6,-1
0221,0,shot11_110,-1
0221,0,shot111_120,-1
0221,0,shot111_134,0
0221,0,shot111_147,0
0221,0,shot111_149,-1
0221,0,shot111_150,-1
0221,0,shot111_151,-1
0221,0,shot111_155,-1
0221,0,shot111_156,-1
0221,0,shot111_160,0
0221,0,shot111_161,-1
0221,0,shot111_162,-1
0221,0,shot111_164,-1
0221,0,shot111_166,-1
0221,0,shot111_179,0
0221,0,shot111_187,-1
0221,0,shot111_188,-1
0221,0,shot111_190,0
0221,0,shot11_119,-1
0221,0,shot111_193,-1
0221,0,shot111_197,-1
0221,0,shot111_2,0
0221,0,shot111_249,-1
0221,0,shot111_268,0
0221,0,shot111_277,-1
0221,0,shot111_30,-1
0221,0,shot11_132,-1
0221,0,shot11_135,-1
0221,0,shot111_36,0
0221,0,shot111_39,-1
0221,0,shot11_141,0
0221,0,shot111_48,0
0221,0,shot111_53,0
0221,0,shot11_180,-1
0221,0,shot111_86,-1
0221,0,shot11_21,-1
0221,0,shot11_22,-1
0221,0,shot112_31,-1
0221,0,shot112_32,0
0221,0,shot11_24,0
0221,0,shot112_56,-1
0221,0,shot112_74,0
0221,0,shot112_76,0
0221,0,shot112_82,0
0221,0,shot1_13,0
0221,0,shot11_3,-1
0221,0,shot113_103,0
0221,0,shot113_11,0
0221,0,shot113_136,-1
0221,0,shot113_26,-1
0221,0,shot113_32,0
0221,0,shot113_37,-1
0221,0,shot113_39,0
0221,0,shot113_43,0
0221,0,shot113_46,-1
0221,0,shot113_73,-1
0221,0,shot113_88,0
0221,0,shot113_9,0
0221,0,shot11_39,-1
0221,0,shot113_98,-1
0221,0,shot114_10,0
0221,0,shot114_116,0
0221,0,shot114_22,0
0221,0,shot114_26,-1
0221,0,shot114_33,-1
0221,0,shot114_48,-1
0221,0,shot114_50,0
0221,0,shot114_52,-1
0221,0,shot114_93,0
0221,0,shot1_15,-1
0221,0,shot115_10,0
0221,0,shot115_103,-1
0221,0,shot115_123,-1
0221,0,shot115_124,-1
0221,0,shot115_137,0
0221,0,shot115_146,0
0221,0,shot115_147,-1
0221,0,shot115_17,0
0221,0,shot115_27,-1
0221,0,shot115_44,0
0221,0,shot115_50,-1
0221,0,shot11_56,0
0221,0,shot115_60,0
0221,0,shot115_6,-1
0221,0,shot115_61,-1
0221,0,shot115_62,0
0221,0,shot115_63,-1
0221,0,shot115_64,0
0221,0,shot115_65,0
0221,0,shot115_71,-1
0221,0,shot115_72,0
0221,0,shot115_77,-1
0221,0,shot11_59,0
0221,0,shot116_10,-1
0221,0,shot116_102,-1
0221,0,shot116_111,-1
0221,0,shot116_114,-1
0221,0,shot116_115,0
0221,0,shot116_117,-1
0221,0,shot116_118,1
0221,0,shot116_119,0
0221,0,shot116_13,0
0221,0,shot116_19,0
0221,0,shot116_29,0
0221,0,shot116_3,0
0221,0,shot116_39,-1
0221,0,shot116_42,0
0221,0,shot116_44,0
0221,0,shot116_46,-1
0221,0,shot116_51,0
0221,0,shot116_6,-1
0221,0,shot116_63,0
0221,0,shot116_65,0
0221,0,shot116_67,-1
0221,0,shot116_68,0
0221,0,shot116_69,0
0221,0,shot116_73,0
0221,0,shot116_76,-1
0221,0,shot116_8,-1
0221,0,shot116_86,-1
0221,0,shot116_92,0
0221,0,shot116_93,-1
0221,0,shot116_94,-1
0221,0,shot116_95,0
0221,0,shot117_132,0
0221,0,shot117_151,0
0221,0,shot117_154,-1
0221,0,shot117_166,-1
0221,0,shot117_215,-1
0221,0,shot117_217,0
0221,0,shot117_219,0
0221,0,shot117_225,0
0221,0,shot117_267,-1
0221,0,shot117_271,0
0221,0,shot117_274,0
0221,0,shot117_28,0
0221,0,shot117_29,-1
0221,0,shot117_295,-1
0221,0,shot11_73,0
0221,0,shot117_3,0
0221,0,shot117_30,0
0221,0,shot117_31,0
0221,0,shot117_318,-1
0221,0,shot117_320,0
0221,0,shot117_32,-1
0221,0,shot117_322,-1
0221,0,shot117_33,-1
0221,0,shot117_337,0
0221,0,shot117_358,0
0221,0,shot117_390,-1
0221,0,shot117_405,0
0221,0,shot117_442,0
0221,0,shot117_45,-1
0221,0,shot117_473,-1
0221,0,shot117_541,0
0221,0,shot117_543,0
0221,0,shot117_545,0
0221,0,shot117_597,-1
0221,0,shot11_76,0
0221,0,shot117_60,-1
0221,0,shot117_635,-1
0221,0,shot117_678,-1
0221,0,shot117_679,-1
0221,0,shot11_77,0
0221,0,shot117_714,0
0221,0,shot117_715,0
0221,0,shot117_717,0
0221,0,shot117_726,-1
0221,0,shot117_741,0
0221,0,shot11_78,0
0221,0,shot117_97,-1
0221,0,shot118_1,-1
0221,0,shot118_12,0
0221,0,shot118_125,-1
0221,0,shot118_129,-1
0221,0,shot118_140,0
0221,0,shot118_161,-1
0221,0,shot118_168,-1
0221,0,shot118_169,-1
0221,0,shot118_177,-1
0221,0,shot118_185,-1
0221,0,shot118_19,0
0221,0,shot118_3,-1
0221,0,shot118_4,-1
0221,0,shot118_46,-1
0221,0,shot118_5,0
0221,0,shot118_54,0
0221,0,shot118_56,0
0221,0,shot118_59,0
0221,0,shot118_6,0
0221,0,shot118_68,-1
0221,0,shot118_69,-1
0221,0,shot118_7,-1
0221,0,shot118_72,0
0221,0,shot118_76,-1
0221,0,shot118_8,0
0221,0,shot118_87,0
0221,0,shot118_9,0
0221,0,shot118_97,0
0221,0,shot119_119,-1
0221,0,shot119_120,-1
0221,0,shot119_12,-1
0221,0,shot119_121,-1
0221,0,shot119_122,0
0221,0,shot119_123,0
0221,0,shot119_182,0
0221,0,shot119_28,0
0221,0,shot119_34,-1
0221,0,shot119_36,-1
0221,0,shot119_53,0
0221,0,shot119_59,-1
0221,0,shot120_1,0
0221,0,shot120_115,-1
0221,0,shot120_133,0
0221,0,shot120_32,-1
0221,0,shot120_4,-1
0221,0,shot120_47,0
0221,0,shot120_48,-1
0221,0,shot120_5,0
0221,0,shot120_55,0
0221,0,shot120_57,-1
0221,0,shot120_58,-1
0221,0,shot120_92,0
0221,0,shot12_101,0
0221,0,shot12_102,-1
0221,0,shot12_103,-1
0221,0,shot12_104,-1
0221,0,shot121_10,0
0221,0,shot121_107,0
0221,0,shot121_12,-1
0221,0,shot121_129,0
0221,0,shot121_130,0
0221,0,shot121_131,-1
0221,0,shot121_132,0
0221,0,shot121_133,0
0221,0,shot121_134,0
0221,0,shot121_135,-1
0221,0,shot121_136,0
0221,0,shot121_137,-1
0221,0,shot121_138,0
0221,0,shot121_139,-1
0221,0,shot121_25,-1
0221,0,shot121_26,-1
0221,0,shot121_29,0
0221,0,shot12_129,-1
0221,0,shot12_130,0
0221,0,shot121_30,0
0221,0,shot12_13,-1
0221,0,shot121_31,-1
0221,0,shot12_132,-1
0221,0,shot121_32,-1
0221,0,shot121_33,0
0221,0,shot121_34,-1
0221,0,shot121_35,0
0221,0,shot121_36,-1
0221,0,shot121_37,-1
0221,0,shot121_38,0
0221,0,shot121_39,0
0221,0,shot121_41,0
0221,0,shot12_145,-1
0221,0,shot12_153,-1
0221,0,shot121_54,-1
0221,0,shot12_155,-1
0221,0,shot121_56,0
0221,0,shot12_158,0
0221,0,shot121_65,-1
0221,0,shot121_67,-1
0221,0,shot121_68,0
0221,0,shot12_169,0
0221,0,shot121_69,0
0221,0,shot121_70,-1
0221,0,shot12_171,-1
0221,0,shot121_71,-1
0221,0,shot121_72,0
0221,0,shot121_73,-1
0221,0,shot121_74,-1
0221,0,shot121_75,0
0221,0,shot121_76,0
0221,0,shot12_18,-1
0221,0,shot121_82,0
0221,0,shot121_83,-1
0221,0,shot121_84,0
0221,0,shot121_85,0
0221,0,shot121_86,-1
0221,0,shot121_9,0
0221,0,shot12_19,-1
0221,0,shot12_192,-1
0221,0,shot12_193,-1
0221,0,shot121_93,-1
0221,0,shot121_94,0
0221,0,shot12_194,-1
0221,0,shot12_195,0
0221,0,shot121_95,-1
0221,0,shot121_96,-1
0221,0,shot1_22,-1
0221,0,shot122_102,-1
0221,0,shot122_109,0
0221,0,shot122_118,-1
0221,0,shot122_124,0
0221,0,shot122_146,-1
0221,0,shot122_19,0
0221,0,shot122_20,-1
0221,0,shot122_25,-1
0221,0,shot122_26,-1
0221,0,shot122_27,0
0221,0,shot122_28,-1
0221,0,shot122_38,-1
0221,0,shot122_39,-1
0221,0,shot12_24,-1
0221,0,shot122_5,0
0221,0,shot122_54,-1
0221,0,shot122_79,0
0221,0,shot12_28,-1
0221,0,shot122_9,-1
0221,0,shot122_92,-1
0221,0,shot123_103,-1
0221,0,shot123_104,0
0221,0,shot123_123,0
0221,0,shot123_124,-1
0221,0,shot123_125,0
0221,0,shot123_130,-1
0221,0,shot123_159,-1
0221,0,shot123_178,0
0221,0,shot123_185,-1
0221,0,shot123_34,-1
0221,0,shot123_38,0
0221,0,shot123_43,0
0221,0,shot123_58,-1
0221,0,shot123_6,-1
0221,0,shot123_61,0
0221,0,shot123_65,-1
0221,0,shot123_7,-1
0221,0,shot123_75,-1
0221,0,shot123_82,0
0221,0,shot123_84,0
0221,0,shot123_89,0
0221,0,shot123_91,-1
0221,0,shot123_94,-1
0221,0,shot124_10,-1
0221,0,shot124_53,-1
0221,0,shot124_65,-1
0221,0,shot124_71,0
0221,0,shot124_8,0
0221,0,shot124_9,-1
0221,0,shot124_91,-1
0221,0,shot12_5,-1
0221,0,shot125_108,0
0221,0,shot125_1,-1
0221,0,shot125_111,-1
0221,0,shot125_112,-1
0221,0,shot125_114,-1
0221,0,shot125_115,-1
0221,0,shot125_116,0
0221,0,shot125_150,0
0221,0,shot125_2,-1
0221,0,shot125_3,-1
0221,0,shot125_31,-1
0221,0,shot125_4,-1
0221,0,shot125_44,-1
0221,0,shot125_45,-1
0221,0,shot125_46,0
0221,0,shot125_47,-1
0221,0,shot125_48,-1
0221,0,shot125_49,0
0221,0,shot125_58,0
0221,0,shot125_6,0
0221,0,shot125_68,0
0221,0,shot125_73,0
0221,0,shot126_117,-1
0221,0,shot126_119,-1
0221,0,shot126_124,0
0221,0,shot126_148,0
0221,0,shot126_15,0
0221,0,shot126_167,-1
0221,0,shot126_26,0
0221,0,shot126_3,-1
0221,0,shot126_4,0
0221,0,shot126_95,-1
0221,0,shot127_10,0
0221,0,shot127_100,0
0221,0,shot127_101,0
0221,0,shot127_11,-1
0221,0,shot127_130,-1
0221,0,shot127_13,-1
0221,0,shot127_131,0
0221,0,shot127_147,-1
0221,0,shot127_149,0
0221,0,shot127_17,0
0221,0,shot127_18,-1
0221,0,shot127_19,0
0221,0,shot127_20,-1
0221,0,shot127_23,-1
0221,0,shot127_44,0
0221,0,shot127_52,-1
0221,0,shot127_72,-1
0221,0,shot127_73,0
0221,0,shot127_8,0
0221,0,shot127_80,0
0221,0,shot127_97,0
0221,0,shot127_99,-1
0221,0,shot128_1,-1
0221,0,shot128_129,0
0221,0,shot128_148,-1
0221,0,shot128_151,-1
0221,0,shot128_20,-1
0221,0,shot128_23,-1
0221,0,shot128_40,0
0221,0,shot128_41,0
0221,0,shot128_42,-1
0221,0,shot128_70,-1
0221,0,shot128_9,-1
0221,0,shot128_93,-1
0221,0,shot128_96,0
0221,0,shot129_101,0
0221,0,shot129_118,0
0221,0,shot129_125,-1
0221,0,shot129_152,0
0221,0,shot129_154,-1
0221,0,shot129_189,0
0221,0,shot129_3,0
0221,0,shot129_66,-1
0221,0,shot130_105,-1
0221,0,shot130_11,0
0221,0,shot130_13,0
0221,0,shot130_134,-1
0221,0,shot130_146,0
0221,0,shot130_157,-1
0221,0,shot130_16,1
0221,0,shot130_38,0
0221,0,shot130_51,0
0221,0,shot130_54,0
0221,0,shot130_86,0
0221,0,shot131_10,0
0221,0,shot131_12,-1
0221,0,shot13_125,0
0221,0,shot131_35,-1
0221,0,shot131_39,-1
0221,0,shot131_40,-1
0221,0,shot131_50,-1
0221,0,shot13_151,-1
0221,0,shot131_55,0
0221,0,shot131_63,0
0221,0,shot13_167,0
0221,0,shot13_168,-1
0221,0,shot13_170,0
0221,0,shot13_181,-1
0221,0,shot13_182,0
0221,0,shot13_186,-1
0221,0,shot13_187,0
0221,0,shot13_188,0
0221,0,shot13_189,0
0221,0,shot13_190,-1
0221,0,shot131_9,1
0221,0,shot131_94,-1
0221,0,shot131_95,0
0221,0,shot13_203,-1
0221,0,shot13_204,-1
0221,0,shot13_209,0
0221,0,shot132_123,-1
0221,0,shot132_125,-1
0221,0,shot132_150,0
0221,0,shot132_159,-1
0221,0,shot132_162,-1
0221,0,shot132_164,0
0221,0,shot132_165,-1
0221,0,shot13_217,0
0221,0,shot132_179,0
0221,0,shot132_186,0
0221,0,shot13_219,-1
0221,0,shot13_220,-1
0221,0,shot132_209,-1
0221,0,shot13_221,0
0221,0,shot13_222,-1
0221,0,shot13_225,0
0221,0,shot13_229,-1
0221,0,shot13_23,-1
0221,0,shot132_33,-1
0221,0,shot132_34,0
0221,0,shot132_35,0
0221,0,shot132_36,0
0221,0,shot132_38,0
0221,0,shot13_238,-1
0221,0,shot13_26,0
0221,0,shot132_6,-1
0221,0,shot132_66,0
0221,0,shot132_80,0
0221,0,shot132_82,0
0221,0,shot132_90,0
0221,0,shot132_97,-1
0221,0,shot13_31,0
0221,0,shot133_100,0
0221,0,shot133_101,-1
0221,0,shot133_102,0
0221,0,shot133_1,-1
0221,0,shot133_37,-1
0221,0,shot133_78,0
0221,0,shot134_112,-1
0221,0,shot134_118,0
0221,0,shot134_120,-1
0221,0,shot134_126,-1
0221,0,shot134_129,-1
0221,0,shot134_130,0
0221,0,shot134_149,-1
0221,0,shot134_167,-1
0221,0,shot134_186,0
0221,0,shot134_195,0
0221,0,shot134_21,-1
0221,0,shot134_28,0
0221,0,shot134_40,0
0221,0,shot134_53,0
0221,0,shot134_61,0
0221,0,shot13_47,0
0221,0,shot134_70,0
0221,0,shot134_82,-1
0221,0,shot135_10,0
0221,0,shot135_102,-1
0221,0,shot135_12,-1
0221,0,shot135_126,-1
0221,0,shot135_129,0
0221,0,shot135_13,-1
0221,0,shot135_134,0
0221,0,shot135_139,-1
0221,0,shot135_144,0
0221,0,shot135_146,0
0221,0,shot135_15,-1
0221,0,shot135_152,1
0221,0,shot135_155,-1
0221,0,shot135_17,-1
0221,0,shot135_19,-1
0221,0,shot135_21,0
0221,0,shot135_22,0
0221,0,shot135_23,0
0221,0,shot135_27,0
0221,0,shot135_33,0
0221,0,shot135_41,0
0221,0,shot135_57,-1
0221,0,shot135_58,0
0221,0,shot135_59,0
0221,0,shot135_60,0
0221,0,shot135_61,-1
0221,0,shot135_62,0
0221,0,shot135_63,-1
0221,0,shot135_64,-1
0221,0,shot135_88,0
0221,0,shot136_23,-1
0221,0,shot136_25,-1
0221,0,shot136_26,0
0221,0,shot136_27,-1
0221,0,shot136_28,-1
0221,0,shot136_3,0
0221,0,shot136_33,0
0221,0,shot136_55,-1
0221,0,shot136_68,0
